Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
BPRN,The Bank of Princeton,31.64,210126903.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bprn
CG,The Carlyle Group L.P.,22.95,7687701059,n/a,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/cg
TCGP,The Carlyle Group L.P.,23.24,0,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/tcgp
CAKE,The Cheesecake Factory Incorporated,52.99,2428521738,n/a,1992,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",33.75,1011550241,n/a,2011,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,33.49,186709764.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,34.15,2624924929,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",1.925,31669892.1,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",36.78,1915759639,n/a,2007,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,9.07,146953219.3,n/a,2013,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/xone
FBMS,"The First Bancshares, Inc.",40,522638120,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,21.5,546548705,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/flic
GT,The Goodyear Tire & Rubber Company,23.36,5536687803,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/gt
HABT,"The Habit Restaurants, Inc.",16.2,421989118.2,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/habt
HCKT,"The Hackett Group, Inc.",19.84,584522965.1,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",27.82,2891947728,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",6.46,39623437.14,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,37.9,89068676.3,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/intg
JYNT,The Joint Corp.,8.58,117769028.5,n/a,2014,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/jynt
KEYW,The KEYW Holding Corporation,9.05,451403954.5,n/a,2010,Technology,EDP Services,https://www.nasdaq.com/symbol/keyw
KHC,The Kraft Heinz Company,59.49,72533077262,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/khc
OLD,The Long-Term Care ETF,27.15,2715027.15,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/old
LOVE,The Lovesac Company,20,258538420,n/a,2018,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/love
MSG,The Madison Square Garden Company,312.53,7396489057,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/msg
MDCO,The Medicines Company,34.44,2541380362,n/a,2000,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdco
MEET,"The Meet Group, Inc.",4.92,360925163.2,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/meet
MIK,"The Michaels Companies, Inc.",17.11,2932098336,n/a,2014,Consumer Services,Recreational Products/Toys,https://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,125.92,7016718734,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/midd
NAVG,"The Navigators Group, Inc.",69.55,2070275306,n/a,1986,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/navg
SLIM,The Obesity ETF,39.1236,3912399.124,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slim
STKS,"The ONE Group Hospitality, Inc.",3.25,89998285,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/stks
ORG,The Organics ETF,31.55,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/org
PRSC,The Providence Service Corporation,64.23,822742238.2,n/a,2003,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/prsc
RMR,The RMR Group Inc.,95,2961573985,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/rmr
SMPL,The Simply Good Foods Company,18,1270486314,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smpl
SMPLW,The Simply Good Foods Company,6.8,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/smplw
TSG,The Stars Group Inc.,23.5,6392362276,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/tsg
TTD,"The Trade Desk, Inc.",145.62,6249527961,n/a,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ttd
ULTI,"The Ultimate Software Group, Inc.",327.89,10230135539,n/a,1998,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ulti
YORW,The York Water Company,30.05,388097673.2,n/a,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,1.38,12275573.34,8895343,2004,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ncty
TXMD,"TherapeuticsMD, Inc.",6.37,1499577555,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/txmd
TRPX,Therapix Biosciences Ltd.,3.89,7557698.17,1942853,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trpx
TBPH,"Theravance Biopharma, Inc.",27.81,1532445772,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tbph
TST,"TheStreet, Inc.",2.06,102179409.3,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/tst
TCRD,"THL Credit, Inc.",8.64,282299817.6,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/tcrd
TBRG,"Thunder Bridge Acquisition, Ltd.",9.7,75650144.8,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tbrg
TBRGU,"Thunder Bridge Acquisition, Ltd.",10.15,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tbrgu
TBRGW,"Thunder Bridge Acquisition, Ltd.",0.5,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tbrgw
TIBR,Tiberius Acquisition Corporation,9.7,54602638.6,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibr
TIBRU,Tiberius Acquisition Corporation,10.24,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibru
TIBRW,Tiberius Acquisition Corporation,0.62,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibrw
TTS,"Tile Shop Hldgs, Inc.",7.05,371572668.2,n/a,n/a,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tts
TLRY,"Tilray, Inc.",119.76,11154930470,n/a,2018,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/tlry
TSBK,"Timberland Bancorp, Inc.",33.01,244139550.3,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/tsbk
TIPT,Tiptree Inc.,6.55,239480648.1,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tipt
TITN,Titan Machinery Inc.,17.58,390595006.7,n/a,2007,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/titn
TMDI,Titan Medical Inc.,1.92,41617630.08,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/tmdi
TTNP,"Titan Pharmaceuticals, Inc.",0.6038,12802820.63,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ttnp
TVTY,"Tivity Health, Inc.",33.6,1344223810,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/tvty
TIVO,TiVo Corporation,13.75,1701920000,n/a,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/tivo
TKKS,TKK Symphony Acquisition Corporation,9.52,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/tkks
TKKSR,TKK Symphony Acquisition Corporation,0.42,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/tkksr
TKKSU,TKK Symphony Acquisition Corporation,10.17,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tkksu
TKKSW,TKK Symphony Acquisition Corporation,0.27,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/tkksw
TMUS,"T-Mobile US, Inc.",68.48,58018411340,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tmus
TMSR,TMSR Holding Company Limited,3.6,86649937.2,n/a,2015,Finance,Business Services,https://www.nasdaq.com/symbol/tmsr
TOCA,Tocagen Inc.,12.08,241009988.6,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/toca
TNXP,Tonix Pharmaceuticals Holding Corp.,0.7429,7067342.165,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tnxp
TISA,"Top Image Systems, Ltd.",0.9851,17979771.34,n/a,1996,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,0.9047,15356031.3,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tops
TRCH,"Torchlight Energy Resources, Inc.",0.96,67259880.96,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/trch
TRMD,TORM plc,7,517300000,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/trmd
TOTA,Tottenham Acquisition I Limited,9.7,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tota
TOTAR,Tottenham Acquisition I Limited,0.39,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/totar
TOTAU,Tottenham Acquisition I Limited,10.35,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/totau
TOTAW,Tottenham Acquisition I Limited,0.2,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/totaw
TSEM,Tower Semiconductor Ltd.,21.14,2095260785,n/a,1994,Technology,Semiconductors,https://www.nasdaq.com/symbol/tsem
CLUB,"Town Sports International Holdings, Inc.",8.8,239278767.2,n/a,2006,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/club
TOWN,Towne Bank,31.4,2271673380,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/town
TPIC,"TPI Composites, Inc.",27.96,962173583.9,n/a,2016,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tpic
TCON,"TRACON Pharmaceuticals, Inc.",2.25,67141899,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tcon
TSCO,Tractor Supply Company,88.61,10793112429,n/a,1994,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/tsco
TWMC,Trans World Entertainment Corp.,0.6925,25077204.73,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/twmc
TACT,TransAct Technologies Incorporated,14,103288892,n/a,1996,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/tact
TRNS,"Transcat, Inc.",22.95,165238783.7,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/trns
TGA,TransGlobe Energy Corporation,3.57,257773167.3,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tga
TBIO,"Translate Bio, Inc.",10.9,492044421,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/tbio
TA,TravelCenters of America LLC,5.7,226695577.8,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ta
TANNI,TravelCenters of America LLC,25.34,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tanni
TANNL,TravelCenters of America LLC,24.78,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannl
TANNZ,TravelCenters of America LLC,24.9962,0,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/tannz
TZOO,Travelzoo,12.05,148024188.3,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/tzoo
TRMT,Tremont Mortgage Trust,11.8,37086680.2,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trmt
TRVN,"Trevena, Inc.",1.6,121731648,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trvn
TCDA,"Tricida, Inc.",35.48,1493563490,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tcda
TCBK,TriCo Bancshares,38.49,1170524586,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcbk
TDAC,Trident Acquisitions Corp.,9.83,69143295.98,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tdac
TDACU,Trident Acquisitions Corp.,10.1,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tdacu
TDACW,Trident Acquisitions Corp.,0.35,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tdacw
TRIL,Trillium Therapeutics Inc.,6.4,92316787.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tril
TRS,TriMas Corporation,31.05,1423548946,n/a,2007,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/trs
TRMB,Trimble Inc.,44.03,11005575581,n/a,1990,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,3.97,95103632.75,23955575,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/trib
TMCX,Trinity Merger Corp.,9.82,103477248.4,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tmcx
TMCXU,Trinity Merger Corp.,10.3,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tmcxu
TMCXW,Trinity Merger Corp.,0.5,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tmcxw
TRIP,"TripAdvisor, Inc.",50.04,6882865941,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/trip
TSC,"TriState Capital Holdings, Inc.",28.5,825057415.5,n/a,2013,Finance,Major Banks,https://www.nasdaq.com/symbol/tsc
TSCAP,"TriState Capital Holdings, Inc.",26.23,759342316.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tscap
TBK,"Triumph Bancorp, Inc.",43.1,1132063867,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/tbk
TRVG,trivago N.V.,4.66,144438200.5,30995322,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/trvg
TRNC,"tronc, Inc.",16.56,587229837.8,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/trnc
TROV,"TrovaGene, Inc.",0.791,13991819.44,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/trov
TRUE,"TrueCar, Inc.",13.57,1385106903,n/a,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/true
THST,"Truett-Hurst, Inc.",1.9031,8557077.906,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/thst
TRUP,"Trupanion, Inc.",34.33,1135616866,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/trup
TRST,TrustCo Bank Corp NY,8.8,849560896.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,34.86,2357280923,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/trmk
TSRI,"TSR, Inc.",7.65,15009774.3,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/tsri
TTEC,"TTEC Holdings, Inc.",24.35,1124294190,n/a,1996,Technology,Professional Services,https://www.nasdaq.com/symbol/ttec
TTMI,"TTM Technologies, Inc.",17.1,1772835027,n/a,2000,Technology,Electrical Products,https://www.nasdaq.com/symbol/ttmi
TCX,Tucows Inc.,55.55,589325728.2,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/tcx
TUES,Tuesday Morning Corp.,2.9,133160839.9,n/a,1999,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/tues
TOUR,Tuniu Corporation,7.31,260316914.4,35611069,2014,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/tour
HEAR,Turtle Beach Corporation,20.93,288750928.8,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/hear
TWLV,Twelve Seas Investment Company,9.58,256542820,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/twlv
TWLVR,Twelve Seas Investment Company,0.41,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/twlvr
TWLVU,Twelve Seas Investment Company,10.35,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/twlvu
TWLVW,Twelve Seas Investment Company,0.33,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/twlvw
FOX,"Twenty-First Century Fox, Inc.",44.38,82217240910,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/fox
FOXA,"Twenty-First Century Fox, Inc.",44.79,54685900764,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/foxa
TWIN,"Twin Disc, Incorporated",26.25,302793172.5,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,17.33,148306639.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/trcb
TYME,"Tyme Technologies, Inc.",2.42,244968079.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tyme
USCR,"U S Concrete, Inc.",48.55,816512152.2,n/a,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/uscr
PRTS,"U.S. Auto Parts Network, Inc.",1.68,54096000,n/a,2007,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,0.86,11273770.1,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/useg
GROW,"U.S. Global Investors, Inc.",1.5,22716909,n/a,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/grow
USAU,U.S. Gold Corp.,1,17628927,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usau
UBNT,"Ubiquiti Networks, Inc.",97.04,7181937193,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/ubnt
UFPT,"UFP Technologies, Inc.",35.6,262000727.6,n/a,1993,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/ufpt
ULTA,"Ulta Beauty, Inc.",280.52,16766792327,n/a,2007,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ulta
UCTT,"Ultra Clean Holdings, Inc.",13.64,531076414.4,n/a,2004,Technology,Semiconductors,https://www.nasdaq.com/symbol/uctt
UPL,Ultra Petroleum Corp.,1.18,232524802.1,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/upl
RARE,Ultragenyx Pharmaceutical Inc.,84.69,4249943814,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,8.6,137133682.2,n/a,1992,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ulbi
UMBF,UMB Financial Corporation,73.49,3681607806,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,21.49,4732208545,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,7.5,39803497.5,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/unam
UBSH,Union Bankshares Corporation,40.39,2664899403,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubsh
UNB,"Union Bankshares, Inc.",52.155,232914164.1,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/unb
QURE,uniQure N.V.,41.25,1532044718,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/qure
UBCP,"United Bancorp, Inc.",13.15,70798784.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",22.85,74676336.35,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",38.05,3950395442,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,27.2,114719236.8,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",28.68,2269764970,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,10.15,506784384.4,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/ucfc
UAL,"United Continental Holdings, Inc.",89.58,24419863812,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ual
UBNK,"United Financial Bancorp, Inc. ",17.13,875766316.6,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",51.19,1282323168,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,20.58,881280608.5,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/uihc
UNFI,"United Natural Foods, Inc.",33.48,1689351718,n/a,1996,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/unfi
UBFO,United Security Bancshares,11.1,187607959.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubfo
USLM,"United States Lime & Minerals, Inc.",76.94,430706273,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/uslm
UTHR,United Therapeutics Corporation,124.52,5424467998,n/a,1999,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/uthr
